SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	0.320863960487746	0.493153967058938
NC_000913.3	10	-	0.114617936506214	0.838969163713697
NC_000913.3	14	-	0.402732925447064	0.335205692664132
NC_000913.3	39	-	0.963625650268915	0.038080949375079
NC_000913.3	40	-	0.882867309860146	0.0444999845290855
NC_000913.3	41	-	1.01410483133704	0.011452812757656
NC_000913.3	42	-	0.615129742728668	0.232979791091395
NC_000913.3	44	-	0.343071461193063	0.554970112357115
NC_000913.3	46	-	0.645738944299838	0.212722441586452
NC_000913.3	47	-	0.845467961651443	0.0662532781694952
NC_000913.3	48	-	0.603940542012538	0.221548381855679
NC_000913.3	49	-	0.106919990468222	0.865357911949279
NC_000913.3	51	-	0.0372786182118767	0.954907050096808
NC_000913.3	52	-	0.450872817311588	0.327102929346283
