SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	0.89916355615715	0.0130555408991976
NC_000913.3	10	-	1.23590019646161	0.00204776612673982
NC_000913.3	11	-	1.6249829934289	8.85452353165475e-05
NC_000913.3	18	-	0.621447479653775	0.12598516379975
NC_000913.3	21	-	1.24919851763838	0.00132215639534362
NC_000913.3	31	-	1.80100566106903	3.04579198170123e-05
NC_000913.3	32	-	1.0122938180232	0.0219518914037567
NC_000913.3	33	-	0.570158162571185	0.206994972498552
NC_000913.3	34	-	3.15092927060013	1.27173405441992e-16
NC_000913.3	35	-	1.09989877084947	0.02118917018517
NC_000913.3	36	-	1.22383262804093	0.00123403302940729
NC_000913.3	37	-	0.687622248545407	0.105287805879416
NC_000913.3	38	-	1.22198834761305	0.00587975911814504
NC_000913.3	39	-	2.21625569771147	1.58695440427292e-05
NC_000913.3	42	-	1.26058893288778	0.0197826503278161
NC_000913.3	44	-	0.458348317575241	0.328304306378053
NC_000913.3	45	-	1.13228710892404	0.0127197482538959
NC_000913.3	46	-	1.287912816431	0.000415571330311322
NC_000913.3	47	-	0.911239852227067	0.11113034521199
NC_000913.3	48	-	0.968729944192572	0.00748563382108871
NC_000913.3	49	-	0.784593565116209	0.0594328570632464
NC_000913.3	50	-	0.816741785181338	0.0770816425736736
NC_000913.3	51	-	1.00796711870768	0.0114647370353617
NC_000913.3	52	-	1.16467316497693	0.00193995050725045
NC_000913.3	53	-	1.13017437606941	0.00595639062165184
NC_000913.3	54	-	1.2678619942995	0.00341748263548175
NC_000913.3	55	-	0.954225332335706	0.0191032554521853
NC_000913.3	56	-	0.941649431047345	0.00992042842428048
NC_000913.3	57	-	0.698338444898625	0.0866683463720985
NC_000913.3	58	-	1.34623086161259	0.00158596257588686
NC_000913.3	72	-	0.209810850412126	0.694409596402965
NC_000913.3	92	-	0.462455184874068	0.394373070368676
