SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	1.46969421381202	9.46313588823537e-05
NC_000913.3	3	-	0.232357873183647	0.681170008916724
NC_000913.3	6	-	1.27745632477539	0.00224832527231922
NC_000913.3	7	-	0.121677604028551	0.86153885568406
NC_000913.3	9	-	0.703510903850446	0.204413437000406
NC_000913.3	10	-	0.584262106430626	0.24433999577178
NC_000913.3	14	-	0.00852834519548635	0.990212933067086
NC_000913.3	15	-	0.124707225298926	0.832659691260778
NC_000913.3	19	-	0.53153066114987	0.279821979901449
NC_000913.3	20	-	0.288615878984432	0.660032895295296
NC_000913.3	21	-	0.445747486938781	0.37655013707993
NC_000913.3	34	-	0.0847934928996876	0.913342749601061
NC_000913.3	40	-	0.0572326126316584	0.942176711169577
NC_000913.3	41	-	0.0827511886533664	0.897772939787408
NC_000913.3	42	-	0.392172948486905	0.375490623207543
NC_000913.3	47	-	0.195940894215976	0.707820616052137
NC_000913.3	49	-	0.610214479421957	0.181977881691785
NC_000913.3	50	-	0.346272875395374	0.507772485450158
NC_000913.3	51	-	1.08871862858484	0.00623043676976806
NC_000913.3	52	-	0.374108389866079	0.550123655310709
