SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	+	0.750969698592654	0.028901895578816
NC_000913.3	8	+	0.401456393577314	0.46480241755001
NC_000913.3	10	+	0.669375081038446	0.248235197450228
NC_000913.3	11	+	0.297140154387044	0.583946381193205
NC_000913.3	12	+	0.320671811779774	0.506339836789297
NC_000913.3	13	+	0.847154126722731	0.0315051884633543
NC_000913.3	14	+	0.303388374449704	0.511639089492945
NC_000913.3	18	+	0.384324890579961	0.362748873411215
NC_000913.3	19	+	0.422417337490929	0.48545553570719
NC_000913.3	20	+	0.439344761942371	0.375405600673549
NC_000913.3	30	+	1.02116513374875	0.0247118276986656
NC_000913.3	31	+	0.936504846222031	0.0209986904518376
NC_000913.3	32	+	0.7437466380441	0.0991257249399522
NC_000913.3	33	+	4.24001203483477	4.70342463163678e-28
NC_000913.3	34	+	1.93137892117875	1.03333647811777e-07
NC_000913.3	35	+	1.3500856017098	0.00115816261454388
NC_000913.3	36	+	0.832924540005398	0.051710100507456
NC_000913.3	37	+	1.11447735110865	0.00842153045252374
NC_000913.3	39	+	0.692115182233034	0.0791097039042028
NC_000913.3	52	+	0.335003333980738	0.562918552285258
NC_000913.3	54	+	0.260501268170403	0.585489702518055
NC_000913.3	70	+	0.327934885124041	0.586336512869288
