SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	+	1.09292798961496	0.0109926972121778
NC_000913.3	12	+	0.374355089800084	0.492082093445269
NC_000913.3	19	+	0.0598038258537111	0.927759325855829
NC_000913.3	20	+	0.388007416574169	0.475733423779413
NC_000913.3	21	+	1.07222486077559	0.0197383164846328
NC_000913.3	23	+	0.815650844312653	0.0683645505770692
NC_000913.3	25	+	1.15737628885581	0.00698455642204614
NC_000913.3	31	+	0.814759870371423	0.171850328150681
NC_000913.3	32	+	0.592868976714207	0.278207277814182
NC_000913.3	33	+	0.922459039677037	0.102624025782332
NC_000913.3	34	+	1.13968413172513	0.00779494225716574
NC_000913.3	35	+	1.06945047855867	0.0226960410066119
NC_000913.3	36	+	0.734513991503288	0.0674109766139124
NC_000913.3	37	+	0.892195065195219	0.0997693398018522
NC_000913.3	38	+	0.509940482858809	0.305237521031697
NC_000913.3	39	+	0.881767420807849	0.20217164891469
