SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	+	1.1037441165117	0.00672603710358041
NC_000913.3	2	+	1.79238471610586	0.000160462858775198
NC_000913.3	7	+	0.418990844065895	0.383868423565477
NC_000913.3	10	+	0.543817404090008	0.25259186963099
NC_000913.3	11	+	0.134420632890095	0.846685543819558
NC_000913.3	12	+	0.800504899463995	0.104771228220415
NC_000913.3	13	+	0.943282590966928	0.0370349113020366
NC_000913.3	14	+	0.658828787631367	0.230993920480454
NC_000913.3	15	+	0.919414041728894	0.0631692377165904
NC_000913.3	16	+	1.6163114744498	1.74268284474789e-05
NC_000913.3	19	+	0.532384753725903	0.281635166009235
NC_000913.3	20	+	0.927422311392859	0.0282463904891065
NC_000913.3	21	+	0.902117948716626	0.07071375991624
NC_000913.3	22	+	0.849614923142972	0.0384239520973591
NC_000913.3	23	+	1.14444370839362	0.00375824718219335
NC_000913.3	24	+	0.908492467511052	0.0431991915711374
NC_000913.3	25	+	1.2251061735836	0.00223726004735994
NC_000913.3	26	+	0.65523040164897	0.11239467131987
NC_000913.3	27	+	0.591519386922484	0.287792516729241
NC_000913.3	28	+	0.68865826437168	0.13711501939129
NC_000913.3	31	+	1.07131147337017	0.0394933003032791
NC_000913.3	32	+	0.862001451151966	0.0848232578644435
NC_000913.3	33	+	0.727136523442415	0.103656068353065
NC_000913.3	34	+	1.24496951589358	0.00191657752206019
NC_000913.3	35	+	1.55849244199887	0.000200507138903692
NC_000913.3	36	+	0.744702315317021	0.132600838756545
NC_000913.3	37	+	0.862616422332551	0.0435944199965677
NC_000913.3	38	+	0.370698169384451	0.487397585725484
NC_000913.3	39	+	0.55489403263255	0.349235022508728
NC_000913.3	40	+	0.39742408113513	0.402292096655613
NC_000913.3	41	+	0.410424015139876	0.397345098939652
NC_000913.3	42	+	0.194073438653613	0.748134138374737
