SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	0.209346411230455	0.676115942563089
NC_000913.3	3	-	1.92160165824994	4.15526462819245e-05
NC_000913.3	7	-	0.752716140857817	0.0684963954624077
NC_000913.3	10	-	1.71631434251304	0.000106468153764578
NC_000913.3	11	-	1.71976374661371	1.99783685943506e-05
NC_000913.3	14	-	0.254027896156216	0.655654226784171
NC_000913.3	18	-	0.590413741843885	0.123564745797096
NC_000913.3	21	-	0.383579499830965	0.465434537866379
NC_000913.3	29	-	0.83107038301329	0.0975179954969709
NC_000913.3	31	-	0.567487485008406	0.315213418540455
NC_000913.3	32	-	0.790557731651952	0.0871291488291831
NC_000913.3	37	-	1.17250763624199	0.00442051557172223
NC_000913.3	51	-	1.29651105611161	0.00961217921434787
