SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	1.78246024581612	4.21705910454719e-07
NC_000913.3	2	-	1.18585134559612	0.005456693746394
NC_000913.3	7	-	0.208079858579354	0.712974623445997
NC_000913.3	10	-	0.771114409630895	0.0520641239133375
NC_000913.3	11	-	0.869510112184785	0.02714508000229
NC_000913.3	12	-	0.952067704242076	0.0146952609383082
NC_000913.3	13	-	0.381734121790375	0.463757629495801
NC_000913.3	15	-	0.309180426098709	0.55280098547754
NC_000913.3	19	-	0.65768014858825	0.113258503103406
NC_000913.3	21	-	0.160874669729873	0.787064462842295
NC_000913.3	23	-	0.319002038061676	0.458286747636025
NC_000913.3	24	-	0.49127363082788	0.241618136504634
NC_000913.3	25	-	0.512282425886921	0.229286379942434
NC_000913.3	26	-	0.988635917962919	0.0212396632711865
NC_000913.3	29	-	0.18379662672786	0.686353025090568
NC_000913.3	32	-	0.594771925811887	0.121179690907344
NC_000913.3	33	-	0.991169763147909	0.00839628806399477
NC_000913.3	34	-	0.935757673060551	0.0122596995204263
NC_000913.3	35	-	0.519947455908596	0.243662536757688
NC_000913.3	36	-	0.603419593288083	0.120385539394988
NC_000913.3	37	-	0.380308353839445	0.412376317716588
NC_000913.3	38	-	0.473140948432473	0.27906401827493
NC_000913.3	39	-	0.082203850838799	0.891843857915671
NC_000913.3	40	-	0.463019707885915	0.321889024915443
NC_000913.3	43	-	0.123485635260531	0.83802070934242
NC_000913.3	44	-	0.150983250825283	0.771370050919942
