SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	0.670104095925503	0.0866899112662299
NC_000913.3	1	-	0.306754808794406	0.604315066023922
NC_000913.3	7	-	0.0062509190489084	0.993440898255641
NC_000913.3	9	-	0.113731484140651	0.831744371787643
NC_000913.3	10	-	0.431971983576006	0.292828571649691
NC_000913.3	38	-	0.409563040663999	0.319114647788569
NC_000913.3	39	-	0.580925357281728	0.164264878423852
NC_000913.3	40	-	0.683572771833426	0.0874949354570403
NC_000913.3	41	-	0.828239450657892	0.0309337140363386
NC_000913.3	42	-	0.949203764990827	0.00703546945881807
NC_000913.3	43	-	0.792170207022166	0.021810568164882
NC_000913.3	44	-	0.535492539231073	0.192750427353288
NC_000913.3	45	-	0.414709913382023	0.275027517972875
NC_000913.3	46	-	0.479379142124711	0.25319698738887
NC_000913.3	47	-	0.472846576025042	0.22040863922684
NC_000913.3	48	-	0.333467054107769	0.421346275187786
NC_000913.3	50	-	0.203846108764716	0.65960167417414
NC_000913.3	51	-	0.13937316383485	0.771560731448008
NC_000913.3	52	-	0.510473023506816	0.207591763062105
NC_000913.3	66	-	0.0859764669537493	0.894684642776175
NC_000913.3	73	-	0.0443550875956311	0.94750785704849
