SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	1.01413101057528	0.0108408709400906
NC_000913.3	35	-	0.558794848653925	0.244678268115186
NC_000913.3	49	-	0.113318729545545	0.824368913231004
NC_000913.3	50	-	0.304897917232623	0.488303009182789
NC_000913.3	53	-	0.098351346271619	0.865387096547508
NC_000913.3	54	-	0.123747955028841	0.80336670144624
NC_000913.3	55	-	0.571765984686252	0.119203813809254
NC_000913.3	56	-	0.0395440237845661	0.943143268552769
NC_000913.3	57	-	0.252666724943659	0.60520075762774
NC_000913.3	59	-	0.335659083524528	0.434865023296618
NC_000913.3	60	-	0.307542734565447	0.45568455223534
NC_000913.3	61	-	0.28837349482465	0.510755224680096
NC_000913.3	66	-	0.386126754998582	0.440946550858161
NC_000913.3	75	-	0.313943986314989	0.53733802275779
NC_000913.3	76	-	0.410594765490353	0.537807003121483
