SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	+	0.913778758141722	0.0143444295611166
NC_000913.3	4	+	0.795553453005734	0.224344078745555
NC_000913.3	5	+	0.985241147619125	0.0307315501307613
NC_000913.3	6	+	1.03911011165277	0.00328627391489669
NC_000913.3	7	+	1.38486729713737	0.000317782055297289
NC_000913.3	8	+	1.13942709625144	0.00310853109570536
NC_000913.3	9	+	0.613870048855093	0.19765420802422
NC_000913.3	10	+	0.879015008082905	0.0520041514742281
NC_000913.3	11	+	1.05872902281951	0.00633752872195114
NC_000913.3	13	+	1.66871173663947	0.0004557348656852
NC_000913.3	14	+	0.981411663760469	0.0189795501745863
NC_000913.3	15	+	0.833476502660996	0.0725334441954703
NC_000913.3	17	+	1.2922888916886	0.00607610626700554
NC_000913.3	18	+	0.727220565038755	0.0843746297906761
NC_000913.3	19	+	0.971789575878544	0.0182359881597912
NC_000913.3	20	+	0.885437091513741	0.0251740727606148
NC_000913.3	21	+	0.793010533623174	0.0282312105902882
NC_000913.3	22	+	0.777031516578749	0.038452704334179
NC_000913.3	23	+	0.785527433774739	0.147152463935751
NC_000913.3	24	+	0.986282369976343	0.0112756337618286
NC_000913.3	25	+	0.807281317736283	0.0354357836093077
NC_000913.3	26	+	1.10374740529168	0.0104367962341156
NC_000913.3	27	+	0.8762809772356	0.0476952037180189
NC_000913.3	28	+	1.34115989241498	0.00277481092115948
NC_000913.3	29	+	1.16846836149172	0.00384793169312745
NC_000913.3	30	+	1.1597961633675	0.0243982184635041
NC_000913.3	31	+	0.982712220747128	0.0398504285081481
NC_000913.3	32	+	1.31031392594476	0.00237226692600705
NC_000913.3	33	+	1.00816247441258	0.0126147173884269
NC_000913.3	34	+	1.40372930713129	0.00405680862481967
NC_000913.3	35	+	0.73239370343817	0.0605678261158115
NC_000913.3	36	+	1.11070257627477	0.00867883344710753
NC_000913.3	37	+	1.27133363064153	0.0197236350034314
NC_000913.3	38	+	1.46503608522119	0.000387695161823929
NC_000913.3	39	+	1.56621407998299	0.000458551877181805
NC_000913.3	40	+	1.33046470729847	0.002064578416662
NC_000913.3	41	+	1.5650334589985	0.000538592572532638
NC_000913.3	42	+	1.32909687669986	0.0157284189768935
NC_000913.3	43	+	1.59745970395491	0.00103077388090016
NC_000913.3	44	+	1.15907053626089	0.00505454774185569
NC_000913.3	45	+	1.07542649937676	0.0045235840973528
NC_000913.3	46	+	1.38695317817128	0.00252563208493642
NC_000913.3	47	+	1.2173975666966	0.000986874823743136
NC_000913.3	48	+	1.38229168185274	0.000983271971550538
NC_000913.3	49	+	1.214972344223	0.00268324093256834
NC_000913.3	50	+	0.893973111799826	0.0364598072238493
NC_000913.3	64	+	0.445107501605059	0.349494753033855
