SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	1.39344316549759	2.64557382490687e-05
NC_000913.3	12	-	1.08514952836668	0.00758699505188102
NC_000913.3	33	-	0.257147041075684	0.648345267389186
NC_000913.3	34	-	1.60625939420112	2.39887033415694e-05
NC_000913.3	35	-	0.541701479026844	0.228808635733963
NC_000913.3	36	-	0.357182328952827	0.527905216142607
NC_000913.3	37	-	0.266326936925802	0.626551552924516
NC_000913.3	54	-	0.055751721602393	0.926337030904249
NC_000913.3	55	-	0.0936591807633404	0.874468757322741
NC_000913.3	56	-	0.561259073126704	0.164001338805536
NC_000913.3	57	-	0.452297230528524	0.313097622146416
NC_000913.3	62	-	0.228610200388777	0.693793529975334
NC_000913.3	66	-	0.439138903209789	0.362594990673223
NC_000913.3	71	-	0.0212452551849513	0.974384611982684
NC_000913.3	73	-	0.615366010948221	0.165308400406647
