SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	+	3.92588631855908	6.95486440751111e-22
NC_000913.3	12	+	0.203225603535947	0.721453582987225
NC_000913.3	13	+	0.785780351429757	0.0898058241763348
NC_000913.3	33	+	2.98465670623119	3.04170324999454e-14
NC_000913.3	34	+	4.84062921287924	6.10954114070889e-39
NC_000913.3	37	+	0.732055595617701	0.100325691079725
NC_000913.3	38	+	1.36168887795798	9.81113476259441e-05
NC_000913.3	39	+	0.410888858730694	0.358576749471949
NC_000913.3	40	+	0.385038220540824	0.406566595535578
NC_000913.3	41	+	0.197539183800397	0.721750480328
NC_000913.3	42	+	0.29100082047744	0.59098259456156
NC_000913.3	73	+	0.046439254572245	0.93420205574774
