SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	0.913644293651659	0.0122995404329055
NC_000913.3	6	-	1.22829377081679	0.00162081470360901
NC_000913.3	7	-	1.23194535565735	0.00119750990095665
NC_000913.3	8	-	1.03568901547408	0.0298261658909841
NC_000913.3	10	-	1.000225906984	0.0219518914037567
NC_000913.3	14	-	1.59787270744334	1.57889670538432e-05
NC_000913.3	18	-	1.03412760236018	0.0524751872019855
NC_000913.3	19	-	0.906586386613702	0.0446453649473754
NC_000913.3	20	-	1.42314213108515	0.000104839190747604
NC_000913.3	21	-	1.20701768445842	0.000681877091432204
NC_000913.3	22	-	0.968005351728339	0.0155908909116301
NC_000913.3	24	-	1.4993672374386	0.00134413988080086
NC_000913.3	25	-	1.23396863021458	0.0242860778436202
NC_000913.3	26	-	1.49638203948877	0.00096163696985734
NC_000913.3	28	-	1.28700055852019	0.006191184639581
NC_000913.3	29	-	1.38978951785565	0.000862143418262315
NC_000913.3	31	-	1.65430073385065	0.00181405436176407
NC_000913.3	32	-	1.27311355442508	0.00487816421010123
NC_000913.3	33	-	0.889191095175122	0.0720145560005278
NC_000913.3	34	-	1.22493499174482	0.00509168074690975
NC_000913.3	35	-	1.13612812783376	0.00461398838346644
NC_000913.3	36	-	1.34974100096652	0.000340191185255284
NC_000913.3	37	-	1.71394871150229	0.000519347114105758
NC_000913.3	38	-	1.69914955225242	0.000309335194428325
NC_000913.3	39	-	1.61073028464874	0.00073384117908253
NC_000913.3	40	-	1.49807855273318	0.00107488129806888
NC_000913.3	41	-	1.43777520702001	0.00300096192964481
NC_000913.3	42	-	1.91979178458711	0.000240004059298806
NC_000913.3	43	-	1.73578060010812	0.00053391108525466
NC_000913.3	44	-	1.55809296120337	0.00209025207468911
NC_000913.3	45	-	1.16428885007038	0.00421582102287578
NC_000913.3	46	-	1.44352692184598	0.00230153919569256
NC_000913.3	47	-	1.29655916486155	0.000339325030391801
NC_000913.3	48	-	1.32647051096776	0.000225268965452959
NC_000913.3	49	-	1.31944658592224	0.000272595740554549
NC_000913.3	50	-	1.21393217253373	0.000550481760851143
NC_000913.3	51	-	1.06593242557198	0.00816169904495191
NC_000913.3	52	-	1.01462937811731	0.0759966564777867
NC_000913.3	53	-	1.20807091577351	0.000795810549125423
NC_000913.3	72	-	1.12940149268245	0.00119100510285933
