SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	0.892827468243852	0.045460854370222
NC_000913.3	14	-	0.437156102714732	0.359279232386173
NC_000913.3	32	-	0.0851109253119583	0.89416681852777
NC_000913.3	34	-	3.14343339432442	4.71135543461755e-18
NC_000913.3	38	-	0.825531041682609	0.0537129168585316
NC_000913.3	39	-	1.00055993249252	0.0286440151185557
NC_000913.3	40	-	0.528667412661267	0.231154685054259
NC_000913.3	49	-	0.881884119267635	0.0397767096679413
NC_000913.3	64	-	0.0886604066593766	0.888866127855232
NC_000913.3	68	-	0.185967861114534	0.792427218620327
NC_000913.3	83	-	0.644929187999578	0.153333774607282
NC_000913.3	84	-	0.112188706861387	0.861047844423321
