SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	6	+	0.3445450677611	0.493169224536693
NC_000913.3	10	+	0.367295646014472	0.524242803210579
NC_000913.3	11	+	0.235274294629449	0.636991749077425
NC_000913.3	12	+	0.243546218214994	0.623410130157809
NC_000913.3	13	+	0.603110621562969	0.126997071171304
NC_000913.3	15	+	0.39115085962852	0.359392709668758
NC_000913.3	27	+	0.312068795199754	0.573399861561747
NC_000913.3	32	+	0.212270379017977	0.711138767411669
NC_000913.3	33	+	3.85055811380544	2.17502437965617e-23
NC_000913.3	34	+	5.24807673407979	1.22527050712166e-53
NC_000913.3	35	+	0.868105706462372	0.0195407270021439
NC_000913.3	36	+	0.254192434646528	0.601765184989941
NC_000913.3	37	+	0.62821069460743	0.119953658224963
NC_000913.3	38	+	1.90749058603521	5.56786677301033e-07
NC_000913.3	39	+	0.741681962504177	0.0384081882355038
NC_000913.3	40	+	0.524026034481632	0.196430155687556
NC_000913.3	41	+	0.49474477872052	0.244760225772224
NC_000913.3	55	+	0.108596957441807	0.877159484402454
