SeqID	RelPos	Strand	logFC	PValue.adj
NC_000913.3	0	-	1.12076181906773	0.00120405210441499
NC_000913.3	5	-	0.0867398055767482	0.901553837467193
NC_000913.3	6	-	0.226677809262238	0.677073790183595
NC_000913.3	7	-	0.234975291128809	0.654789668652011
NC_000913.3	8	-	0.411714807241821	0.352781787451454
NC_000913.3	10	-	0.0952958413614173	0.879084070256134
NC_000913.3	11	-	0.0174884179346141	0.979883972850039
NC_000913.3	20	-	0.662956325497644	0.255940918124707
NC_000913.3	23	-	0.212865725369275	0.676970608390323
NC_000913.3	25	-	0.616284651655965	0.282524445327972
NC_000913.3	26	-	0.271235985736794	0.658334900543876
NC_000913.3	28	-	0.360626308050882	0.493121285049616
NC_000913.3	29	-	0.723664169957106	0.143454735319075
NC_000913.3	30	-	0.667784910992222	0.17034492497158
NC_000913.3	31	-	0.812885118882684	0.0448200773329487
NC_000913.3	32	-	1.11279516060785	0.0160638356569193
NC_000913.3	33	-	6.91431203669071	7.69713502742078e-69
NC_000913.3	34	-	0.906375184695107	0.0510005142811963
NC_000913.3	35	-	0.659184049260136	0.202478636711312
NC_000913.3	36	-	1.38878238944796	0.000481622475432165
NC_000913.3	37	-	0.855062189729872	0.0304963182898006
NC_000913.3	38	-	0.570284535154845	0.161202120712394
NC_000913.3	42	-	0.511330102689131	0.364436241814476
NC_000913.3	43	-	0.765534250514637	0.114540845731597
NC_000913.3	66	-	5.90215218777287	3.82053403754773e-27
NC_000913.3	70	-	0.542230602085521	0.203779202938376
